time,dist
107.4,25
107.5,25
107.6,6.8
107.7,6.8
107.8,6
107.9,6
108,42.6
108.1,42.6
108.2,21.5
108.3,21.5
108.4,5.7
108.5,5.7
108.6,16.3
108.7,16.3
108.8,3
108.9,3
109,0.4
109.1,0.4
109.2,4.3
109.3,4.3
109.4,4.3
109.5,4.3
109.6,19.1
109.6,19.1
109.7,4.9
109.8,4.9
109.9,0.9
110,0.9
110.1,5
110.2,5
110.3,2.1
110.4,2.1
110.5,2.1
110.6,2.1
110.7,10.5
110.8,10.5
110.9,23.8
111,23.8
111.1,30.8
111.2,30.8
111.3,4.5
111.4,4.5
111.5,16.2
111.6,16.2
111.7,18.2
111.8,18.2
111.9,3.4
112,3.4
112.1,8.6
112.1,8.6
112.2,2.6
112.3,2.6
112.4,6.6
112.5,6.6
112.6,4
112.7,4
112.8,6.4
112.9,6.4
113,4.7
113.1,4.7
113.2,4.8
113.3,4.8
113.4,1.1
113.5,1.1
113.6,6.4
113.7,6.4
113.8,41.4
113.9,41.4
114,26.7
114.1,26.7
114.2,2.7
114.3,2.7
114.4,1.9
114.5,1.9
114.6,16.6
114.6,16.6
114.7,8.6
114.8,8.6
114.9,1.3
115,1.3
115.1,9.5
115.2,9.5
115.3,8.4
115.4,8.4
115.5,10.9
115.6,10.9
115.7,6.3
115.8,6.3
115.9,0.8
116,0.8
116.1,1
116.2,1
116.3,13
116.4,13
116.5,0.8
116.6,0.8
116.7,17.6
116.8,17.6
116.9,28.3
117,28.3
117,15.5
117.1,15.5
117.2,7.1
117.3,7.1
117.4,19.3
117.5,19.3
117.6,19.3
117.7,19.3
117.8,12.6
117.9,12.6
118,2.2
118.1,2.2
118.2,8.2
118.3,8.2
118.4,11.9
118.5,11.9
118.6,8.3
118.7,8.3
118.8,1.6
118.9,1.6
119,1.7
119.1,1.7
119.2,3.8
119.3,3.8
119.4,13.7
119.5,13.7
119.5,15.5
119.6,15.5
119.7,31.3
119.8,31.3
119.9,16.5
120,16.5
120.1,8
120.2,8
120.3,16.3
120.4,16.3
120.5,18.4
120.6,18.4
120.7,12.7
120.8,12.7
120.9,2.2
121,2.2
121.1,4
121.2,4
121.3,7.6
121.4,7.6
121.5,12.7
121.6,12.7
121.7,4.6
121.8,4.6
121.9,4.1
122,4.1
122,1.2
122.1,1.2
122.2,4
122.3,4
122.4,8.9
122.5,8.9
122.6,16
122.7,16
122.8,20.3
122.9,20.3
123,3.6
123.1,3.6
123.2,7.6
123.3,7.6
123.4,16.9
123.5,16.9
123.6,6.8
123.7,6.8
123.8,2.9
123.9,2.9
124,8.9
124.1,8.9
124.2,4.7
124.3,4.7
124.4,9.9
124.4,9.9
124.5,4.9
124.6,4.9
124.7,6
124.8,6
124.9,1.1
125,1.1
125.1,1.6
125.2,1.6
125.3,0.8
125.4,0.8
125.5,27
125.6,27
125.7,19.6
125.8,19.6
125.9,23.6
126,23.6
126.1,7.4
126.2,7.4
126.3,18.9
126.4,18.9
126.5,9.6
126.6,9.6
126.7,6.8
126.8,6.8
126.9,5.9
126.9,5.9
127,8.4
127.1,8.4
127.2,12.7
127.3,12.7
127.4,2.1
127.5,2.1
127.6,18.6
127.7,18.6
127.8,2.3
127.9,2.3
128,4
128.1,4
128.2,0.7
128.3,0.7
128.4,21.7
128.5,21.7
128.6,18.8
128.7,18.8
128.8,14.8
128.9,14.8
129,1.7
129.1,1.7
129.2,16.9
129.3,16.9
129.4,22.7
129.4,22.7
129.5,10.5
129.6,10.5
129.7,3.9
129.8,3.9
129.9,7.2
130,7.2
130.1,18.7
130.2,18.7
130.3,5.1
130.4,5.1
130.5,6
130.6,6
130.7,0.9
130.8,0.9
130.9,0.8
131,0.8
131.1,2.4
131.2,2.4
131.3,11
131.4,11
131.5,37.4
131.6,37.4
131.7,19.8
131.8,19.8
131.8,0.8
131.9,0.8
132,6.7
132.1,6.7
132.2,14.8
132.3,14.8
132.4,8.4
132.5,8.4
132.6,22.2
132.7,22.2
132.8,6.3
132.9,6.3
133,6.8
133.1,6.8
133.2,2.6
133.3,2.6
133.4,3.8
133.5,3.8
133.6,2.5
133.7,2.5
133.8,5.4
133.9,5.4
134,5.4
134.1,5.4
134.2,1.3
134.3,1.3
134.3,19.3
134.4,19.3
134.5,45.1
134.6,45.1
134.7,16.4
134.8,16.4
134.9,0.6
135,0.6
135.1,22.2
135.2,22.2
135.3,6.2
135.4,6.2
135.5,2.4
135.6,2.4
135.7,5.4
135.8,5.4
135.9,23.6
136,23.6
136.1,3.8
136.2,3.8
136.3,6.5
136.4,6.5
136.5,1.5
136.6,1.5
136.7,1.7
136.7,1.7
136.8,4.5
136.9,4.5
137,0.8
137.1,0.8
137.2,20.1
137.3,20.1
137.4,45.4
137.5,45.4
137.6,11.5
137.7,11.5
137.8,4
137.9,4
138,20.6
138.1,20.6
138.2,17.6
138.3,17.6
138.4,2
138.5,2
138.6,2.8
138.7,2.8
138.8,4.9
138.9,4.9
139,8.8
139.1,8.8
139.2,16.6
139.2,16.6
139.3,1.9
139.4,1.9
139.5,5.3
139.6,5.3
139.7,3.9
139.8,3.9
139.9,4.8
140,4.8
140.1,14.7
140.2,14.7
140.3,14.6
140.4,14.6
140.5,33.5
140.6,33.5
140.7,3.2
140.8,3.2
140.9,17.5
141,17.5
141.1,4.4
141.2,4.4
141.3,10.4
141.4,10.4
141.5,26.3
141.6,26.3
141.7,6.4
141.7,6.4
141.8,8.4
141.9,8.4
142,12.5
142.1,12.5
142.2,4.8
142.3,4.8
142.4,19
142.5,19
142.6,6.1
142.7,6.1
142.8,2.8
142.9,2.8
143,8.6
143.1,8.6
143.2,14.7
143.3,14.7
143.4,18.3
143.5,18.3
143.6,16.5
143.7,16.5
143.8,5.7
143.9,5.7
144,18.9
144.1,18.9
144.1,12
144.2,12
144.3,6.4
144.4,6.4
144.5,8.5
144.6,8.5
144.7,15.7
144.8,15.7
144.9,21.7
145,21.7
145.1,8.9
145.2,8.9
145.3,9.1
145.4,9.1
145.5,3.8
145.6,3.8
145.7,0.3
145.8,0.3
145.9,3.2
146,3.2
146.1,12
146.2,12
146.3,18.1
146.4,18.1
146.5,14.4
146.6,14.4
146.6,6
146.7,6
146.8,19.7
146.9,19.7
147,23.3
147.1,23.3
147.2,12.8
147.3,12.8
147.4,8.7
147.5,8.7
147.6,9.9
147.7,9.9
147.8,22.1
147.9,22.1
148,11
148.1,11
148.2,17.1
148.3,17.1
148.4,14
148.5,14
148.6,1.6
148.7,1.6
148.8,3.1
148.9,3.1
149,1.8
149.1,1.8
149.1,16.8
149.2,16.8
149.3,25.7
149.4,25.7
149.5,12.5
149.6,12.5
149.7,16.1
149.8,16.1
149.9,18.5
150,18.5
150.1,6.7
150.2,6.7
150.3,3.7
150.4,3.7
150.5,5.8
150.6,5.8
150.7,17.9
150.8,17.9
150.9,2.1
151,2.1
151.1,2.8
151.2,2.8
151.3,3.2
151.4,3.2
151.5,0.9
151.5,0.9
151.6,9.2
151.7,9.2
151.8,7.2
151.9,7.2
152,12.4
152.1,12.4
152.2,22.5
152.3,22.5
152.4,0.7
152.5,0.7
152.6,5.3
152.7,5.3
152.8,22.4
152.9,22.4
153,5.1
153.1,5.1
153.2,3.3
153.3,3.3
153.4,4.2
153.5,4.2
153.6,12.6
153.7,12.6
153.8,9.6
153.9,9.6
154,15.8
154,15.8
154.1,4.2
154.2,4.2
154.3,4
154.4,4
154.5,2.9
154.6,2.9
154.7,5.2
154.8,5.2
154.9,19.2
155,19.2
155.1,18.1
155.2,18.1
155.3,10
155.4,10
155.5,2.9
155.6,2.9
155.7,26.7
155.8,26.7
155.9,5.9
156,5.9
156.1,1.6
156.2,1.6
156.3,6.3
156.4,6.3
156.5,20.5
156.5,20.5
156.6,2.2
156.7,2.2
156.8,11.6
156.9,11.6
157,6.5
157.1,6.5
157.2,5.4
157.3,5.4
157.4,2.7
157.5,2.7
157.6,8
157.7,8
157.8,17.4
157.9,17.4
158,20.5
158.1,20.5
158.2,22.5
158.3,22.5
158.4,3.7
158.5,3.7
158.6,17.8
158.7,17.8
158.8,14.8
158.9,14.8
158.9,11.2
159,11.2
159.1,6.1
159.2,6.1
159.3,3.1
159.4,3.1
159.5,9.2
159.6,9.2
159.7,11.2
159.8,11.2
159.9,4.8
160,4.8
160.1,0.5
160.2,0.5
160.3,6
160.4,6
160.5,3.2
160.6,3.2
160.7,10.6
160.8,10.6
160.9,21.5
161,21.5
161.1,34.4
161.2,34.4
161.3,11
161.4,11
161.4,10.9
161.5,10.9
161.6,14.9
161.7,14.9
161.8,21.2
161.9,21.2
162,3.5
162.1,3.5
0,65.8
0,65.8
0,54.2
0,54.2
0,13.2
0,13.2
0,19.8
0,19.8
0,7.9
0,7.9
0,3.8
0,3.8
0,5.2
0,5.2
0,5.4
0,5.4
0,4.9
0,4.9
0,1.9
0,1.9
0,2.9
0,2.9
0,5.5
0,5.5
0,0.5
0,0.5
0,26.4
0,26.4
0,18.4
0,18.4
0,16.3
0,16.3
0,6.8
0,6.8
0,16.3
0,16.3
0,19.2
0,19.2
0,1.7
0,1.7
0,10.4
0,10.4
0,2.2
0,2.2
0,12.5
0,12.5
0,2.7
0,2.7
0,12.1
0,12.1
0,9.6
0,9.6
0,3.5
0,3.5
0,0.5
0,0.5
0,24.9
0,24.9
0,41.8
0,41.8
0,29.4
0,29.4
0,2.3
0,2.3
0,2.1
0,2.1
0,9.4
0,9.4
0,7.5
0,7.5
0,2.5
0,2.5
0,4.2
0,4.2
0,10.5
0,10.5
0,10.4
0,10.4
0,6.5
0,6.5
0,1.3
0,1.3
0,0.5
0,0.5
0,17.6
0,17.6
0,18.3
0,18.3
0,22.6
0,22.6
0,33.4
0,33.4
0,3.9
0,3.9
0,2.4
0,2.4
0,12.8
0,12.8
0,4.4
0,4.4
0,6.2
0,6.2
0,6.6
0,6.6
0,11.3
0,11.3
0,7
0,7
0,2
0,2
0,2.6
0,2.6
0,0.6
0,0.6
0,3.2
0,3.2
0,7.9
0,7.9
0,38.9
0,38.9
0,35.2
0,35.2
0,10.5
0,10.5
0,1.4
0,1.4
0,19
0,19
0,4.7
0,4.7
0,10.5
0,10.5
0,7.8
0,7.8
0,11.9
0,11.9
0,2.4
0,2.4
0,5.5
0,5.5
0,3.9
0,3.9
0,2.3
0,2.3
0,8.8
0,8.8
0,11.7
0,11.7
0,42.2
0,42.2
0,36.5
0,36.5
0,9.7
0,9.7
0,6
0,6
0,14.5
0,14.5
0,6.8
0,6.8
0,4
0,4
0,3.1
0,3.1
0,9
0,9
0,8.5
0,8.5
0,6.1
0,6.1
0,2.6
0,2.6
0,0.8
0,0.8
0,3.6
0,3.6
0,7
0,7
0,17.5
0,17.5
0,32.5
0,32.5
0,10.9
0,10.9
0,2
0,2
0,20.1
0,20.1
0,20.2
0,20.2
0,4
0,4
0,6.4
0,6.4
0,13.1
0,13.1
0,12.2
0,12.2
0,8
0,8
0,4.5
0,4.5
